<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,20230608,170000,166.3700000,166.6000000,166.2500000,166.3600000,2265900
GAZP,60,20230608,180000,166.3600000,166.6000000,166.0500000,166.6000000,875680
GAZP,60,20230608,190000,166.4000000,166.4000000,166.0900000,166.2600000,340360
GAZP,60,20230608,200000,166.2700000,166.5700000,166.2400000,166.4400000,592760
GAZP,60,20230608,210000,166.4000000,166.4600000,166.2000000,166.2700000,227390
GAZP,60,20230608,220000,166.2500000,166.2800000,165.7000000,166.2100000,1032650
GAZP,60,20230608,230000,166.2100000,166.3400000,166.0300000,166.1800000,388160
GAZP,60,20230609,100000,166.4800000,167.8100000,166.2200000,167.1500000,5384560
GAZP,60,20230609,110000,167.1500000,167.1600000,166.0700000,167.0900000,2317500
GAZP,60,20230609,120000,167.0900000,167.2500000,166.3500000,166.5900000,939240
GAZP,60,20230609,130000,166.5900000,167.3000000,166.5400000,167.0800000,1128740
GAZP,60,20230609,140000,167.0900000,167.2900000,166.8100000,166.9100000,1000250
GAZP,60,20230609,150000,166.9300000,167.2400000,166.8300000,167.1000000,731790
GAZP,60,20230609,160000,167.1000000,167.1500000,165.8000000,166.2600000,2049460
GAZP,60,20230609,170000,166.2500000,166.3400000,165.7400000,165.8300000,1969950
GAZP,60,20230609,180000,165.8300000,165.8700000,165.1100000,165.4700000,1703270
GAZP,60,20230609,190000,165.7700000,165.7700000,164.9400000,165.2100000,1141200
GAZP,60,20230609,200000,165.1600000,165.4800000,165.1500000,165.4700000,413860
GAZP,60,20230609,210000,165.4700000,166.1000000,165.4000000,165.8700000,711520
GAZP,60,20230609,220000,165.8700000,165.9000000,165.1500000,165.6000000,775670
GAZP,60,20230609,230000,165.6000000,165.8400000,165.5100000,165.5800000,425230
GAZP,60,20230613,100000,165.6500000,167.1000000,165.6500000,166.7500000,4117970
GAZP,60,20230613,110000,166.7500000,167.3000000,166.7100000,167.0900000,2176060
GAZP,60,20230613,120000,167.0800000,167.2000000,166.6100000,166.6800000,1566650
GAZP,60,20230613,130000,166.6900000,166.9500000,166.3800000,166.8900000,1350610
GAZP,60,20230613,140000,166.8800000,167.5300000,166.7500000,167.1000000,2804660
GAZP,60,20230613,150000,167.1000000,167.8400000,167.0900000,167.8200000,1809630
GAZP,60,20230613,160000,167.8300000,168.0000000,167.4700000,167.7300000,2585590
GAZP,60,20230613,170000,167.7200000,167.7500000,167.1600000,167.2900000,1135310
GAZP,60,20230613,180000,167.2900000,168.0000000,167.2600000,168.0000000,1101560
GAZP,60,20230613,190000,168.0000000,168.4000000,167.6100000,167.9000000,1363870
GAZP,60,20230613,200000,167.9000000,167.9400000,167.7000000,167.8100000,433820
GAZP,60,20230613,210000,167.8100000,168.1500000,167.7900000,168.1500000,482480
GAZP,60,20230613,220000,168.1500000,168.2900000,168.0000000,168.2200000,839980
GAZP,60,20230613,230000,168.2200000,168.5400000,168.1500000,168.4300000,1409220
GAZP,60,20230614,100000,168.6400000,169.3800000,168.4400000,168.4600000,4997440
GAZP,60,20230614,110000,168.4800000,168.9900000,167.6000000,167.8400000,3041620
GAZP,60,20230614,120000,167.8400000,168.1200000,167.3000000,167.8000000,1603720
GAZP,60,20230614,130000,167.8100000,167.8100000,167.0100000,167.4100000,2059010
GAZP,60,20230614,140000,167.4200000,167.8000000,167.2100000,167.4100000,1365160
GAZP,60,20230614,150000,167.4200000,167.8100000,167.2600000,167.7700000,856160
GAZP,60,20230614,160000,167.7400000,168.0000000,167.4600000,167.7400000,1286910
GAZP,60,20230614,170000,167.7500000,167.8900000,167.5500000,167.8800000,811010
GAZP,60,20230614,180000,167.8800000,167.9500000,167.5000000,167.5000000,601060
GAZP,60,20230614,190000,167.8400000,168.1400000,167.4300000,167.4800000,653110
GAZP,60,20230614,200000,167.4700000,167.9400000,167.4700000,167.9300000,359550
GAZP,60,20230614,210000,167.9300000,167.9300000,167.7000000,167.8000000,234200
GAZP,60,20230614,220000,167.8100000,167.9700000,167.8000000,167.8500000,327450
GAZP,60,20230614,230000,167.8800000,168.1000000,167.8100000,167.8800000,497060
GAZP,60,20230615,100000,168.0400000,168.3900000,166.6700000,167.1800000,3413360
GAZP,60,20230615,110000,167.1900000,167.2500000,166.6600000,167.0300000,2229730
GAZP,60,20230615,120000,167.0100000,167.2000000,166.9800000,167.1300000,1304010
GAZP,60,20230615,130000,167.1300000,167.8200000,167.1200000,167.5700000,2319260
GAZP,60,20230615,140000,167.6000000,169.1600000,167.4400000,169.1400000,4409620
GAZP,60,20230615,150000,169.1600000,171.8000000,169.1500000,171.4600000,17176540
GAZP,60,20230615,160000,171.4800000,171.5000000,170.5400000,170.9700000,5796210
GAZP,60,20230615,170000,170.9500000,171.3900000,170.8000000,170.9900000,2317460
GAZP,60,20230615,180000,170.9800000,171.1000000,170.6500000,171.0000000,1324850
GAZP,60,20230615,190000,170.9900000,170.9900000,170.2000000,170.7000000,1192660
GAZP,60,20230615,200000,170.6900000,171.0000000,170.6200000,170.9100000,594340
GAZP,60,20230615,210000,170.9100000,171.6200000,170.8300000,171.2500000,1009980
GAZP,60,20230615,220000,171.2500000,171.5000000,171.1000000,171.3700000,582980
GAZP,60,20230615,230000,171.3700000,172.0000000,171.2700000,171.8600000,1427230
GAZP,60,20230616,100000,171.8500000,172.4600000,170.0100000,170.3900000,6258070
GAZP,60,20230616,110000,170.3800000,171.2900000,170.0700000,170.6100000,2165590
GAZP,60,20230616,120000,170.5700000,171.0000000,169.8000000,169.8200000,2304380
GAZP,60,20230616,130000,169.8200000,170.3900000,169.6400000,170.3900000,1902670
GAZP,60,20230616,140000,170.3400000,170.5900000,170.1000000,170.4300000,1152930
GAZP,60,20230616,150000,170.4000000,170.6600000,169.9000000,169.9300000,1448950
GAZP,60,20230616,160000,169.9300000,170.5000000,169.5900000,169.6900000,1816790
GAZP,60,20230616,170000,169.6700000,169.8400000,169.2200000,169.6500000,2485980
GAZP,60,20230616,180000,169.6500000,170.4800000,169.5200000,170.4800000,1497130
GAZP,60,20230616,190000,170.3100000,171.0000000,170.0000000,170.1000000,1261870
GAZP,60,20230616,200000,170.0800000,170.1900000,169.5000000,169.8300000,1038650
GAZP,60,20230616,210000,169.8300000,170.2000000,169.6700000,169.9300000,442450
GAZP,60,20230616,220000,169.9200000,170.0900000,169.2300000,169.7700000,1029410
GAZP,60,20230616,230000,169.7700000,169.9300000,169.6600000,169.8700000,459450
GAZP,60,20230619,100000,170.2600000,170.4900000,168.3000000,168.9900000,6602340
GAZP,60,20230619,110000,168.9800000,169.3100000,168.8400000,169.2500000,1086870
GAZP,60,20230619,120000,169.2500000,169.8300000,168.5200000,169.5000000,2348840
GAZP,60,20230619,130000,169.5000000,171.5000000,169.4700000,170.7600000,4126160
GAZP,60,20230619,140000,170.8100000,170.8800000,170.3600000,170.6900000,1286410
GAZP,60,20230619,150000,170.6900000,170.8600000,170.0600000,170.3900000,1484190
GAZP,60,20230619,160000,170.4000000,170.5500000,170.1000000,170.1300000,1180270
GAZP,60,20230619,170000,170.1300000,170.3100000,169.6700000,169.7800000,1269760
GAZP,60,20230619,180000,169.7900000,170.6500000,169.0000000,170.6500000,2425750
GAZP,60,20230619,190000,170.3400000,170.5700000,170.1500000,170.1600000,809810
GAZP,60,20230619,200000,170.1600000,170.1700000,170.0100000,170.0900000,222480
GAZP,60,20230619,210000,170.0900000,170.3500000,170.0800000,170.1000000,199560
GAZP,60,20230619,220000,170.1000000,170.2700000,170.0500000,170.2100000,152040
GAZP,60,20230619,230000,170.2100000,170.2700000,170.1600000,170.1900000,231730
GAZP,60,20230620,100000,170.0600000,170.9700000,169.7000000,169.7200000,3419860
GAZP,60,20230620,110000,169.7200000,170.2300000,168.8100000,169.8200000,3020880
GAZP,60,20230620,120000,169.8200000,170.4000000,169.3000000,169.4200000,1514050
GAZP,60,20230620,130000,169.4100000,170.1800000,169.3300000,169.9400000,981220
GAZP,60,20230620,140000,170.0200000,170.8000000,169.8300000,170.5900000,1278120
GAZP,60,20230620,150000,170.6200000,170.7500000,169.6300000,169.7000000,1452750
GAZP,60,20230620,160000,169.7300000,170.2300000,168.4200000,169.9000000,3481690
GAZP,60,20230620,170000,169.8900000,169.9900000,169.5000000,169.8900000,1009420
GAZP,60,20230620,180000,169.8900000,170.0600000,169.5100000,169.6500000,1042680
GAZP,60,20230620,190000,169.9500000,169.9500000,169.5400000,169.5700000,286190
GAZP,60,20230620,200000,169.5600000,169.7700000,169.5400000,169.7500000,147470
GAZP,60,20230620,210000,169.7500000,169.8800000,169.7400000,169.8100000,158280
GAZP,60,20230620,220000,169.8100000,169.9400000,169.6400000,169.6900000,268270
GAZP,60,20230620,230000,169.6900000,169.8200000,169.5600000,169.6400000,317850
GAZP,60,20230621,100000,170.1700000,170.2800000,169.2000000,169.2700000,1740030
GAZP,60,20230621,110000,169.2600000,170.2000000,169.1600000,169.8300000,1437480
GAZP,60,20230621,120000,169.8400000,170.1700000,169.8200000,170.0700000,1002640
GAZP,60,20230621,130000,170.0700000,170.7000000,170.0000000,170.6400000,2865220
GAZP,60,20230621,140000,170.6400000,170.7500000,170.2500000,170.6000000,1319740
GAZP,60,20230621,150000,170.5700000,171.7800000,170.5500000,171.1700000,4158370
GAZP,60,20230621,160000,171.1800000,171.2000000,170.5000000,170.7800000,1622130
GAZP,60,20230621,170000,170.7800000,170.8100000,169.8200000,170.4000000,2314120
GAZP,60,20230621,180000,170.3900000,170.7500000,170.2700000,170.5200000,1034460
GAZP,60,20230621,190000,170.1000000,170.5000000,170.1000000,170.4000000,177580
GAZP,60,20230621,200000,170.4000000,170.4000000,170.1700000,170.1800000,166860
GAZP,60,20230621,210000,170.2100000,171.0700000,170.1500000,170.6100000,799960
GAZP,60,20230621,220000,170.6100000,170.7300000,170.3100000,170.4000000,227500
GAZP,60,20230621,230000,170.4000000,170.5600000,170.1700000,170.2000000,305500
GAZP,60,20230622,100000,170.0600000,170.5500000,169.6100000,170.1000000,2295240
GAZP,60,20230622,110000,170.1500000,170.5400000,169.8200000,170.3800000,1723470
GAZP,60,20230622,120000,170.3900000,170.5000000,169.9300000,170.4200000,1205910
GAZP,60,20230622,130000,170.4000000,170.4700000,169.9100000,170.0000000,573740
GAZP,60,20230622,140000,170.0000000,170.0900000,169.4500000,169.9100000,1139080
GAZP,60,20230622,150000,169.9000000,169.9800000,169.7100000,169.7600000,340480
GAZP,60,20230622,160000,169.7600000,169.9700000,169.5100000,169.6900000,782620
GAZP,60,20230622,170000,169.6900000,170.1000000,169.6600000,169.9000000,640650
GAZP,60,20230622,180000,169.8800000,170.0000000,169.7500000,169.7500000,336450
GAZP,60,20230622,190000,169.8400000,169.8400000,169.5600000,169.7400000,248810
GAZP,60,20230622,200000,169.7200000,169.8900000,169.7000000,169.7000000,168300
GAZP,60,20230622,210000,169.7100000,169.7900000,169.6800000,169.7600000,74630
GAZP,60,20230622,220000,169.7500000,170.5300000,167.7300000,168.2000000,6016610
GAZP,60,20230622,230000,168.2000000,169.0600000,168.0100000,168.4100000,1680280
GAZP,60,20230623,100000,168.1900000,168.8500000,165.2100000,167.1500000,7524490
GAZP,60,20230623,110000,167.1400000,168.1400000,166.8900000,167.9200000,2182030
GAZP,60,20230623,120000,167.9000000,168.9200000,167.2600000,168.3300000,2398940
GAZP,60,20230623,130000,168.3100000,168.5100000,168.0000000,168.3600000,695200
GAZP,60,20230623,140000,168.3600000,168.9300000,168.3300000,168.8300000,974800
GAZP,60,20230623,150000,168.8300000,168.9400000,168.5000000,168.7300000,697070
GAZP,60,20230623,160000,168.7500000,168.7900000,168.0100000,168.2200000,996800
GAZP,60,20230623,170000,168.2400000,168.7000000,167.8000000,168.2200000,1045500
GAZP,60,20230623,180000,168.2200000,168.9000000,168.2200000,168.3300000,840890
GAZP,60,20230623,190000,168.5000000,168.8600000,168.4800000,168.5400000,250090
GAZP,60,20230623,200000,168.5600000,168.8000000,168.3600000,168.7000000,257640
GAZP,60,20230623,210000,168.6600000,168.7700000,166.5000000,166.7300000,2850670
GAZP,60,20230623,220000,166.7200000,167.3400000,165.7100000,165.9600000,5459060
GAZP,60,20230623,230000,166.0000000,166.8100000,165.3000000,165.8000000,5013760
GAZP,60,20230626,100000,167.5400000,168.2900000,165.8000000,165.9100000,6791230
GAZP,60,20230626,110000,165.9200000,167.8800000,165.9000000,166.9600000,2975060
GAZP,60,20230626,120000,166.9600000,168.0000000,166.6100000,167.7800000,2586010
GAZP,60,20230626,130000,167.7700000,167.9400000,167.5100000,167.5400000,900420
GAZP,60,20230626,140000,167.5800000,167.5800000,167.0000000,167.1700000,818860
GAZP,60,20230626,150000,167.1700000,167.9900000,167.1300000,167.3300000,809700
GAZP,60,20230626,160000,167.3300000,168.6000000,167.3000000,168.1900000,1442680
GAZP,60,20230626,170000,168.1900000,168.3900000,167.5100000,167.6500000,690150
GAZP,60,20230626,180000,167.6400000,167.6600000,167.0100000,167.0100000,954490
GAZP,60,20230626,190000,167.0200000,167.3500000,166.8000000,166.9200000,552250
GAZP,60,20230626,200000,166.9100000,166.9900000,166.3100000,166.9700000,632370
GAZP,60,20230626,210000,166.9700000,167.0000000,165.6500000,165.6600000,2712860
GAZP,60,20230626,220000,165.7100000,167.3500000,165.0000000,166.4000000,5025080
GAZP,60,20230626,230000,166.4100000,167.3500000,166.3900000,166.9100000,730060
GAZP,60,20230627,100000,167.4400000,167.4500000,166.1500000,166.2000000,1974190
GAZP,60,20230627,110000,166.2400000,167.3000000,166.1800000,166.9200000,1931300
GAZP,60,20230627,120000,166.9300000,167.1300000,166.0500000,166.6900000,1310080
GAZP,60,20230627,130000,166.7000000,167.0000000,166.5300000,166.6200000,814990
GAZP,60,20230627,140000,166.6400000,166.9300000,166.2500000,166.6800000,851370
GAZP,60,20230627,150000,166.6900000,167.2900000,166.6800000,167.0000000,947020
GAZP,60,20230627,160000,167.0000000,167.3600000,166.6700000,167.1300000,1343290
GAZP,60,20230627,170000,167.1300000,167.3100000,166.8300000,167.0100000,829240
GAZP,60,20230627,180000,167.0100000,167.2400000,166.5200000,166.5200000,1108370
GAZP,60,20230627,190000,166.7900000,166.9200000,166.6000000,166.8100000,384540
GAZP,60,20230627,200000,166.8100000,166.9500000,166.0000000,166.2600000,1378240
GAZP,60,20230627,210000,166.2600000,166.6000000,166.0000000,166.5300000,571310
GAZP,60,20230627,220000,166.5500000,166.6900000,166.5200000,166.5600000,214040
GAZP,60,20230627,230000,166.5600000,166.6100000,166.4200000,166.4500000,258870
GAZP,60,20230628,100000,166.7000000,166.8100000,166.3300000,166.6600000,1904530
GAZP,60,20230628,110000,166.6600000,166.6600000,166.0500000,166.1800000,1465870
GAZP,60,20230628,120000,166.1500000,166.7700000,166.1400000,166.3900000,1127190
GAZP,60,20230628,130000,166.3800000,166.7500000,166.2800000,166.6400000,680840
GAZP,60,20230628,140000,166.6500000,166.7000000,166.2400000,166.5500000,595070
GAZP,60,20230628,150000,166.5500000,168.5000000,166.4900000,167.5400000,5368790
GAZP,60,20230628,160000,167.6000000,168.6400000,167.5500000,168.0600000,1693850
GAZP,60,20230628,170000,168.0500000,168.4900000,167.6300000,168.1300000,1328570
GAZP,60,20230628,180000,168.1300000,168.2000000,167.7900000,168.0000000,614760
GAZP,60,20230628,190000,168.0200000,168.4500000,167.7200000,167.7700000,522350
GAZP,60,20230628,200000,167.7700000,168.0800000,167.7200000,167.9100000,490400
GAZP,60,20230628,210000,167.9700000,168.0800000,167.8900000,167.9500000,497940
GAZP,60,20230628,220000,167.9400000,168.1900000,167.8900000,168.0900000,313960
GAZP,60,20230628,230000,168.0900000,168.1500000,167.9900000,168.0500000,181740
GAZP,60,20230629,100000,168.0800000,169.6600000,168.0500000,169.4900000,4439440
GAZP,60,20230629,110000,169.4900000,169.8900000,167.8100000,168.8500000,4214900
GAZP,60,20230629,120000,168.8300000,168.8800000,168.1200000,168.4600000,1340080
GAZP,60,20230629,130000,168.5000000,168.5900000,168.0500000,168.5900000,980200
GAZP,60,20230629,140000,168.6000000,168.7500000,167.8200000,168.0100000,1339390
GAZP,60,20230629,150000,168.0100000,168.1400000,167.5000000,167.9000000,1346790
GAZP,60,20230629,160000,167.9200000,168.1300000,167.7500000,168.0200000,443220
GAZP,60,20230629,170000,168.0500000,169.1900000,167.9400000,168.2900000,2202510
GAZP,60,20230629,180000,168.3300000,168.5500000,168.0000000,168.0000000,601770
GAZP,60,20230629,190000,168.2300000,168.6100000,168.0100000,168.0800000,372040
GAZP,60,20230629,200000,168.0800000,168.2500000,168.0500000,168.1700000,149180
GAZP,60,20230629,210000,168.1700000,168.2900000,168.0500000,168.0900000,235780
GAZP,60,20230629,220000,168.0900000,168.1700000,167.8600000,167.8800000,355780
GAZP,60,20230629,230000,167.8900000,168.1100000,167.8300000,167.8800000,328310
GAZP,60,20230630,100000,167.2000000,167.7000000,166.3000000,166.6300000,5504550
GAZP,60,20230630,110000,166.6300000,167.1800000,166.5000000,166.9100000,1886320
GAZP,60,20230630,120000,166.8700000,166.9700000,166.5200000,166.7000000,807980
GAZP,60,20230630,130000,166.7100000,166.9000000,166.3500000,166.8400000,1081170
GAZP,60,20230630,140000,166.8500000,167.1900000,166.6700000,166.9300000,943660
GAZP,60,20230630,150000,166.9200000,166.9500000,166.4100000,166.6400000,819120
GAZP,60,20230630,160000,166.6300000,167.4000000,166.6200000,167.2000000,1124670
GAZP,60,20230630,170000,167.1900000,167.2400000,166.9000000,167.0300000,497460
GAZP,60,20230630,180000,167.0400000,167.6200000,166.9300000,167.6200000,969420
GAZP,60,20230630,190000,167.3800000,167.4300000,166.8800000,166.9400000,573110
GAZP,60,20230630,200000,166.9200000,167.0100000,166.8200000,166.8500000,218370
GAZP,60,20230630,210000,166.8600000,167.0000000,166.8500000,166.9900000,163430
GAZP,60,20230630,220000,166.9900000,167.2300000,166.9200000,167.0700000,568040
GAZP,60,20230630,230000,167.0700000,167.1800000,166.8200000,166.8600000,396310
GAZP,60,20230703,100000,167.2800000,167.3700000,166.8800000,167.0500000,1768650
GAZP,60,20230703,110000,167.0500000,167.8000000,167.0000000,167.4800000,2113750
GAZP,60,20230703,120000,167.4800000,167.5900000,167.0000000,167.4500000,1202800
GAZP,60,20230703,130000,167.4500000,167.5600000,167.3000000,167.4300000,640200
GAZP,60,20230703,140000,167.4200000,167.7000000,167.2000000,167.3100000,852030
GAZP,60,20230703,150000,167.3000000,167.5700000,167.2800000,167.3300000,599730
GAZP,60,20230703,160000,167.3100000,167.3400000,167.0500000,167.1100000,754950
GAZP,60,20230703,170000,167.0700000,167.3300000,166.8900000,166.9300000,1107530
GAZP,60,20230703,180000,166.9400000,166.9500000,166.7000000,166.7500000,719300
GAZP,60,20230703,190000,166.9700000,166.9700000,166.7500000,166.8600000,244870
GAZP,60,20230703,200000,166.8600000,167.0000000,166.7500000,166.9000000,217410
GAZP,60,20230703,210000,166.9200000,167.0000000,166.8700000,166.9300000,94300
GAZP,60,20230703,220000,166.9200000,166.9300000,166.7600000,166.8700000,179520
GAZP,60,20230703,230000,166.8700000,166.9300000,166.7500000,166.8200000,164490
GAZP,60,20230704,100000,166.8900000,167.0000000,165.9000000,166.1800000,3636990
